,Item_Weight,Item_Visibility,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Has_Been_Standing_For,Minn_sales_of_Item,Max_sales_of_Item,Min_sales_of_store,Min_Visibility,Item_MRP_range
7532,19.6,0.039385518,Tier 2|3,Supermarket Type3,2631.2416,24,1151.1682,3124.5994,241.6854,0.039385518,2.5
7533,9.5,0.010914988,Tier 2|3,Supermarket Type1,2572.6512,5,367.5216,5329.0632,113.8518,0.0,3.200000000000017
7534,20.0,0.034203092000000004,Tier 2|3,Supermarket Type3,624.5204,24,89.2172,981.3892,241.6854,0.0,2.299999999999997
7535,10.65,0.085268317,Tier 1,Supermarket Type1,3916.2356,10,2303.6679999999997,5759.17,111.8544,0.085119855,3.0
7536,15.3,0.08435471300000001,Tier 2|3,Supermarket Type3,4915.6014,24,1068.609,4915.6014,241.6854,0.08435471300000001,1.6999999999999886
7537,7.35,0.028571132000000003,Tier 2|3,Supermarket Type1,587.2356,22,377.5086,755.0172,73.238,0.028456456,3.6000000000000014
7538,15.7,0.037383778,Tier 2|3,Supermarket Type2,1817.634,0,181.7634,5634.6654,69.2432,0.037201127,3.4000000000000057
7539,7.365000000000001,0.042354152,Tier 2|3,Supermarket Type3,7017.531999999999,24,452.744,7017.531999999999,241.6854,0.042354152,3.200000000000017
7540,15.85,0.043410693,Tier 2|3,Supermarket Type2,154.4656,0,154.4656,1004.0264,69.2432,0.043025207999999995,2.8999999999999986
7541,13.8,0.056872392,Tier 1,Supermarket Type1,5097.3648,12,1390.1904,9267.936,101.8674,0.056596985,2.5999999999999943
7542,9.195,0.051573903,Tier 2|3,Supermarket Type1,785.6439999999999,22,157.1288,3221.1404,73.238,0.051366901,2.799999999999997
7543,9.3,0.016113019,Tier 2|3,Supermarket Type1,5976.2208,2,498.0184,6474.2392,143.8128,0.015944801,2.0999999999999943
7544,15.1,0.052295514,Tier 2|3,Supermarket Type1,4847.024,22,484.7024,5816.4288,73.238,0.0,2.0
7545,19.1,0.09712786699999999,Tier 2|3,Supermarket Type2,1635.8706,0,1635.8706,5375.0034,69.2432,0.096653315,2.5
7546,11.6,0.077284566,Tier 1,Supermarket Type1,4277.765,10,1539.9954,4277.765,111.8544,0.076790922,3.200000000000017
7547,7.27,0.046653872,Tier 2|3,Supermarket Type1,1970.7679999999998,7,591.2304,2759.0752,99.87,0.046333982,3.299999999999997
7548,19.35,0.02775746,Tier 1,Supermarket Type1,1534.0032,10,191.7504,1661.8368,111.8544,0.0,3.3999999999999986
7549,9.695,0.0,Tier 2|3,Grocery Store,561.2694,11,561.2694,3554.7062,33.29,0.0,1.6000000000000227
7550,20.2,0.0,Tier 1,Supermarket Type1,832.9158,12,185.0924,1943.4702,101.8674,0.0,2.6999999999999886
7551,5.88,0.003574698,Tier 2|3,Supermarket Type3,3229.7958,24,461.3994,3537.3954,241.6854,0.003574698,3.299999999999983
7552,10.5,0.11733375,Tier 2|3,Supermarket Type1,2773.0570000000002,2,1304.968,6035.477,143.8128,0.0,2.3999999999999773
7553,12.5,0.081684728,Tier 2|3,Supermarket Type1,1177.1344,22,1086.5856,1358.2320000000002,73.238,0.081684728,3.299999999999997
7554,9.395,0.07926174400000001,Tier 1,Grocery Store,83.225,24,83.225,2080.625,33.9558,0.045050674000000006,3.200000000000003
7555,17.75,0.030410272999999998,Tier 2|3,Supermarket Type1,2045.3376,22,1534.0032,4346.3424,73.238,0.030288215,1.3999999999999773
7556,9.0,0.069938838,Tier 2|3,Supermarket Type1,2914.8724,2,264.9884,6624.71,143.8128,0.069208684,2.6000000000000227
7557,17.85,0.037885682999999996,Tier 1,Supermarket Type1,952.0939999999999,10,952.0939999999999,3237.1196,111.8544,0.03781972,2.5
7558,8.1,0.235183205,Tier 1,Grocery Store,79.896,24,79.896,918.804,33.9558,0.133673087,2.5
7559,4.61,0.123151947,Tier 2|3,Supermarket Type2,2093.2752,0,174.4396,7152.0236,69.2432,0.0,3.0
7560,8.75,0.074565098,Tier 2|3,Supermarket Type1,7322.4684,22,938.778,7322.4684,73.238,0.0,1.8999999999999773
7561,7.155,0.169137707,Tier 2|3,Supermarket Type1,388.1614,2,35.2874,1023.3346,143.8128,0.16815457399999997,1.6000000000000014
7562,5.305,0.0,Tier 2|3,Supermarket Type3,7717.9536,24,551.2824,7717.9536,241.6854,0.0,3.8999999999999773
7563,12.3,0.009429611999999999,Tier 2|3,Supermarket Type1,1098.57,7,146.476,1537.9979999999998,99.87,0.009364957,3.5
7564,7.93,0.07107667200000001,Tier 2|3,Supermarket Type1,802.9548,22,356.8688,2007.3870000000002,73.238,0.070791391,3.700000000000003
7565,8.01,0.070234306,Tier 2|3,Supermarket Type1,539.298,5,71.9064,1366.2216,113.8518,0.070189131,3.700000000000003
7566,9.8,0.043663452,Tier 2|3,Grocery Store,432.77,11,432.77,4976.855,33.29,0.025960174,2.700000000000017
7567,12.35,0.059110912,Tier 1,Grocery Store,395.4852,24,395.4852,5141.3076,33.9558,0.033597374,2.4000000000000057
7568,5.0,0.0,Tier 2|3,Grocery Store,379.506,11,379.506,6261.849,33.29,0.0,1.6000000000000227
7569,19.6,0.042324556,Tier 2|3,Grocery Store,303.6048,11,303.6048,6072.096,33.29,0.0,3.0
7570,16.5,0.012657493999999998,Tier 1,Supermarket Type1,872.8638,10,227.7036,1024.6662,111.8544,0.0,3.3999999999999986
7571,12.6,0.048857925,Tier 1,Supermarket Type1,1052.6298,10,619.194,1114.5492,111.8544,0.048545853,2.6000000000000014
7572,14.1,0.09018502699999999,Tier 2|3,Supermarket Type1,2681.8424,2,846.8976,3528.74,143.8128,0.089243504,3.5
7573,6.38,0.015186146000000001,Tier 1,Supermarket Type1,3435.528,10,858.882,3435.528,111.8544,0.015149955,1.8000000000000114
7574,20.25,0.0,Tier 1,Supermarket Type1,4291.7468,10,975.3969999999999,8388.4142,111.8544,0.0,4.0
7575,17.2,0.155541973,Tier 2|3,Supermarket Type3,641.8312,24,641.8312,3690.5294,241.6854,0.155541973,2.799999999999983
7576,12.3,0.052502049,Tier 1,Supermarket Type1,4364.319,12,189.753,4554.072,101.8674,0.052247805999999994,2.5
7577,15.6,0.172596885,Tier 1,Supermarket Type1,2163.1842,12,683.1108,5351.0346,101.8674,0.0,3.799999999999997
7578,15.0,0.118868155,Tier 2|3,Supermarket Type1,5937.6044,5,228.3694,6851.081999999999,113.8518,0.118791698,3.4000000000000057
7579,11.6,0.037639672,Tier 1,Supermarket Type1,1388.8588,10,595.2252,3472.147,111.8544,0.0,3.0999999999999943
7580,17.2,0.021031586,Tier 1,Grocery Store,495.3552,24,495.3552,4623.3152,33.9558,0.011953901999999999,3.5
7581,9.394999999999998,0.06996801799999999,Tier 1,Grocery Store,167.7816,24,167.7816,2348.9424,33.9558,0.03976832,3.200000000000003
7582,17.85,0.087963415,Tier 2|3,Supermarket Type1,4291.7468,2,585.2382,6242.5408,143.8128,0.0,3.5999999999999943
7583,14.8,0.043885147,Tier 2|3,Supermarket Type1,1867.569,5,109.85700000000001,2966.139,113.8518,0.04368089,3.1000000000000085
7584,7.905,0.064163983,Tier 1,Supermarket Type1,4567.388,10,1826.9552,4567.388,111.8544,0.064011067,1.0
7585,7.935,0.0,Tier 1,Grocery Store,49.935,24,49.935,848.895,33.9558,0.0,1.5
7586,5.26,0.0,Tier 2|3,Supermarket Type3,5404.9644,24,2293.0152,5404.9644,241.6854,0.0,3.700000000000017
7587,11.8,0.02592132,Tier 2|3,Supermarket Type1,1731.7458,5,203.7348,2444.8176,113.8518,0.0,2.700000000000003
7588,14.0,0.023734872,Tier 1,Supermarket Type1,1845.5976,12,307.5996,1948.1308,101.8674,0.02371512,1.2999999999999972
7589,14.85,0.053921264,Tier 1,Supermarket Type1,1960.1152,10,1837.608,4287.752,111.8544,0.05357685,3.3000000000000114
7590,7.39,0.12077096300000001,Tier 2|3,Supermarket Type2,2290.3520000000003,0,143.14700000000002,5296.439,69.2432,0.119698523,3.700000000000017
7591,15.0,0.118791698,Tier 2|3,Supermarket Type1,4339.0186,22,228.3694,6851.081999999999,73.238,0.118791698,3.4000000000000057
7592,5.94,0.034717799,Tier 2|3,Supermarket Type3,6066.7696,24,892.172,6066.7696,241.6854,0.034717799,3.5999999999999943
7593,19.7,0.041823046,Tier 2|3,Supermarket Type1,1965.4416,7,1637.868,3275.736,99.87,0.041703666,2.299999999999997
7594,10.8,0.164724567,Tier 2|3,Grocery Store,99.2042,11,99.2042,4960.21,33.29,0.09793725199999999,2.5999999999999943
7595,16.2,0.174336148,Tier 2|3,Supermarket Type3,6431.628000000001,24,2021.3688,6431.628000000001,241.6854,0.0,1.9000000000000057
7596,6.635,0.006295472,Tier 2|3,Supermarket Type3,3735.8038,24,120.5098,3735.8038,241.6854,0.0,2.1000000000000085
7597,19.2,0.093463546,Tier 2|3,Supermarket Type3,2261.0568,24,376.8428,4710.535,241.6854,0.093463546,2.3000000000000114
7598,19.1,0.067520165,Tier 1,Grocery Store,422.1172,24,422.1172,6331.758000000001,33.9558,0.038377013,3.5999999999999943
7599,9.6,0.16118210300000002,Tier 2|3,Grocery Store,334.2316,11,334.2316,3509.4318,33.29,0.0,3.200000000000017
7600,10.695,0.053296868,Tier 1,Supermarket Type1,937.4464,12,410.1328,1640.5312,101.8674,0.0,3.8000000000000043
7601,21.1,0.161474419,Tier 2|3,Supermarket Type1,1086.5856,5,383.5008,2237.0879999999997,113.8518,0.160722863,3.500000000000007
7602,18.75,0.041740624,Tier 1,Grocery Store,198.4084,24,198.4084,2281.6966,33.9558,0.0,1.5999999999999943
7603,5.655,0.30654284800000003,Tier 1,Grocery Store,291.6204,24,291.6204,2478.7734,33.9558,0.0,3.5
7604,6.135,0.079293753,Tier 2|3,Supermarket Type2,2263.72,0,452.744,2942.836,69.2432,0.0,3.799999999999997
7605,16.2,0.044472637,Tier 2|3,Supermarket Type1,922.7988,2,41.9454,922.7988,143.8128,0.044008347,2.0
7606,15.7,0.073816097,Tier 2|3,Supermarket Type1,2013.3792,7,251.6724,6795.1548,99.87,0.073605395,3.799999999999983
7607,17.2,0.012080016,Tier 2|3,Supermarket Type1,2641.8944,2,495.3552,4623.3152,143.8128,0.011953901999999999,3.5
7608,12.15,0.02859825,Tier 1,Supermarket Type1,2257.062,12,1203.7664,4815.0656,101.8674,0.028459761,2.9000000000000057
7609,5.82,0.076944658,Tier 2|3,Supermarket Type3,7433.656999999999,24,256.33299999999997,7433.656999999999,241.6854,0.0,3.0999999999999943
7610,8.63,0.055084019000000005,Tier 2|3,Grocery Store,455.4072,11,113.8518,5351.0346,33.29,0.032750291,3.3000000000000114
7611,15.0,0.162093059,Tier 2|3,Supermarket Type2,1290.9862,0,1290.9862,5901.6512,69.2432,0.160653682,3.4000000000000057
7612,15.35,0.024546147999999997,Tier 1,Grocery Store,36.619,24,36.619,805.618,33.9558,0.013951503999999998,3.8000000000000043
7613,20.5,0.118783796,Tier 2|3,Supermarket Type3,1725.7536,24,215.7192,1725.7536,241.6854,0.118783796,3.3999999999999915
7614,8.975,0.052836075999999996,Tier 2|3,Supermarket Type1,1619.2256,7,170.4448,3579.3408,99.87,0.0,3.299999999999997
7615,12.15,0.037889224,Tier 2|3,Supermarket Type1,904.1564,5,193.7478,2518.7214,113.8518,0.037712875,2.6000000000000085
7616,6.895,0.022587621000000002,Tier 2|3,Supermarket Type1,1994.7368,2,1994.7368,4986.842000000001,143.8128,0.022351807999999997,0.09999999999999432
7617,16.849999999999998,0.036213953,Tier 2|3,Supermarket Type3,2625.9152,24,543.2928,2625.9152,241.6854,0.036213953,2.200000000000003
7618,8.325,0.029779207000000002,Tier 2|3,Supermarket Type1,974.7312,5,284.2966,1543.3244,113.8518,0.029640603999999997,2.8999999999999986
7619,8.785,0.020693619,Tier 2|3,Supermarket Type1,1853.5872,2,1853.5872,4170.5712,143.8128,0.020573334,3.4000000000000057
7620,17.25,0.042037073,Tier 2|3,Supermarket Type3,6183.9504,24,343.5528,6183.9504,241.6854,0.0,3.1000000000000227
7621,19.35,0.062516602,Tier 2|3,Supermarket Type1,3137.2496,5,1651.184,3302.368,113.8518,0.062476391,3.5999999999999943
7622,17.5,0.012620221000000001,Tier 2|3,Grocery Store,291.6204,11,291.6204,4374.306,33.29,0.0075033719999999995,2.5
7623,16.75,0.008615000000000001,Tier 2|3,Supermarket Type1,739.038,2,221.7114,2512.7292,143.8128,0.008525061,1.4000000000000057
7624,8.895,0.137618927,Tier 2|3,Supermarket Type1,1772.3596,5,1127.8652,2577.9776,113.8518,0.137618927,1.5
7625,7.71,0.04758869599999999,Tier 1,Supermarket Type1,605.878,12,605.878,3998.7948,101.8674,0.047358246,3.4000000000000057
7626,21.1,0.050790917000000005,Tier 1,Grocery Store,144.4786,24,144.4786,5056.751,33.9558,0.028868467000000002,3.5999999999999943
7627,15.7,0.037864721000000004,Tier 1,Supermarket Type1,1120.5414,12,1120.5414,3859.6426,101.8674,0.037681359,2.200000000000003
7628,16.7,0.070551723,Tier 2|3,Supermarket Type1,2163.85,2,432.77,6275.165,143.8128,0.06981517,3.8000000000000114
7629,20.35,0.021326471,Tier 1,Supermarket Type1,772.328,12,154.4656,1312.9576,101.8674,0.021322439,3.299999999999997
7630,12.5,0.018955479,Tier 2|3,Supermarket Type1,2167.8448,2,197.0768,2759.0752,143.8128,0.018757586,3.4000000000000057
7631,15.1,0.105666833,Tier 1,Supermarket Type1,495.3552,12,123.8388,949.4308,101.8674,0.10564685300000001,1.6000000000000014
7632,14.0,0.040725405,Tier 2|3,Grocery Store,41.9454,11,41.9454,922.7988,33.29,0.024213354,3.200000000000003
7633,8.365,0.072252888,Tier 2|3,Supermarket Type1,834.9132,2,37.9506,986.7156,143.8128,0.071498575,3.5
7634,10.695,0.061008889000000004,Tier 2|3,Supermarket Type1,2636.5679999999998,2,175.7712,4570.0512,143.8128,0.060371962,3.8000000000000114
7635,5.21,0.011007815,Tier 2|3,Supermarket Type1,2848.9582,5,2848.9582,4402.9354,113.8518,0.011007815,1.6999999999999886
7636,13.65,0.0,Tier 2|3,Supermarket Type1,575.2512,7,71.9064,862.8768,99.87,0.0,3.200000000000003
7637,8.01,0.070247589,Tier 1,Supermarket Type1,1366.2216,12,71.9064,1366.2216,101.8674,0.070189131,3.700000000000003
7638,5.88,0.030294931,Tier 1,Supermarket Type1,412.796,10,412.796,2063.98,111.8544,0.030242184,2.6999999999999886
7639,5.615,0.21051155800000002,Tier 2|3,Grocery Store,123.17299999999999,11,123.17299999999999,3572.0170000000003,33.29,0.0,3.799999999999997
7640,19.7,0.0650227,Tier 1,Supermarket Type1,697.7584,10,87.2198,2267.7148,111.8544,0.064607378,2.6000000000000085
7641,15.6,0.173587926,Tier 1,Grocery Store,123.8388,24,123.8388,2105.2596,33.9558,0.0,3.6000000000000014
7642,18.25,0.183579854,Tier 1,Supermarket Type1,1977.4260000000002,10,1208.427,2087.283,111.8544,0.182407266,3.1000000000000085
7643,15.35,0.11367842199999999,Tier 2|3,Supermarket Type2,2492.7552,0,1725.7536,5752.512,69.2432,0.0,3.299999999999983
7644,15.85,0.078174543,Tier 2|3,Supermarket Type3,721.0614,24,37.9506,759.012,241.6854,0.078174543,3.6000000000000014
7645,10.3,0.027292686,Tier 2|3,Supermarket Type1,396.8168,22,396.8168,3868.9638,73.238,0.027183141,3.9000000000000057
7646,13.65,0.026602089,Tier 1,Supermarket Type1,790.9704,12,71.9064,862.8768,101.8674,0.0,3.200000000000003
7647,8.615,0.116226984,Tier 2|3,Supermarket Type1,2741.7644,5,567.2616,2741.7644,113.8518,0.116152226,1.7999999999999972
7648,5.8,0.13122139300000002,Tier 2|3,Supermarket Type1,1070.6064,7,1070.6064,3301.0364,99.87,0.13032165199999998,2.5
7649,8.3,0.035409328,Tier 1,Supermarket Type1,834.9132,10,417.4566,834.9132,111.8544,0.035183156,2.700000000000003
7650,16.0,0.0,Tier 2|3,Supermarket Type1,3610.6334,7,637.1706,4460.1942,99.87,0.0,3.700000000000017
7651,5.155,0.083327693,Tier 1,Supermarket Type1,5944.2624,10,743.0328,5944.2624,111.8544,0.08279545,1.4000000000000057
7652,8.895,0.08125293,Tier 2|3,Supermarket Type1,1062.6168,7,50.6008,1062.6168,99.87,0.080695806,1.7000000000000028
7653,15.1,0.0,Tier 2|3,Supermarket Type2,1362.2268,0,61.9194,1733.7432,69.2432,0.0,3.5
7654,15.5,0.103422709,Tier 2|3,Supermarket Type1,1717.764,5,429.441,3006.087,113.8518,0.0,3.3000000000000114
7655,6.325,0.125688044,Tier 2|3,Supermarket Type2,2083.2882,0,1388.8588,3174.5344,69.2432,0.0,1.7000000000000028
7656,5.46,0.18744331399999997,Tier 1,Grocery Store,288.9572,24,288.9572,5779.144,33.9558,0.106538757,3.200000000000017
7657,9.3,0.04295842,Tier 2|3,Supermarket Type1,2051.9956,5,535.3032,2051.9956,113.8518,0.042758477,2.4000000000000057
7658,13.0,0.034938717,Tier 2|3,Supermarket Type3,826.2578,24,145.8102,923.4646,241.6854,0.034938717,1.5
7659,20.6,0.045603215,Tier 2|3,Supermarket Type2,4026.7584,0,894.8352,4026.7584,69.2432,0.0,2.5
7660,15.5,0.085834992,Tier 1,Supermarket Type1,788.3072,12,49.2692,985.3839999999999,101.8674,0.08576356199999999,2.9000000000000057
7661,9.195,0.048050783,Tier 2|3,Supermarket Type1,1693.7952,5,105.8622,3387.5904,113.8518,0.047827139000000005,2.6000000000000085
7662,5.695,0.06558990599999999,Tier 1,Supermarket Type1,5410.9566,12,1288.323,9275.9256,101.8674,0.065272284,3.1999999999999886
7663,17.7,0.17352903600000003,Tier 2|3,Supermarket Type3,4376.9692,24,345.5502,4376.9692,241.6854,0.0,3.9000000000000057
7664,5.94,0.029492018,Tier 2|3,Supermarket Type2,938.778,0,563.2668,3942.8676,69.2432,0.02923013,3.0
7665,6.36,0.121225455,Tier 2|3,Supermarket Type1,1118.5439999999999,2,419.454,1165.15,143.8128,0.11995987300000001,2.0999999999999943
7666,6.135,0.11447535699999999,Tier 2|3,Supermarket Type3,2255.7304,24,322.2472,2255.7304,241.6854,0.11447535699999999,1.299999999999983
7667,4.805,0.0,Tier 2|3,Supermarket Type1,2253.0672,7,250.3408,3880.2824,99.87,0.0,2.799999999999997
7668,14.85,0.060927824000000005,Tier 2|3,Supermarket Type1,4819.7262,22,1775.6886,4819.7262,73.238,0.060927824000000005,1.8000000000000114
7669,14.5,0.019459163999999998,Tier 2|3,Supermarket Type1,2120.573,22,815.605,5546.1140000000005,73.238,0.01938106,3.1999999999999886
7670,10.3,0.050070475999999996,Tier 1,Supermarket Type1,1278.336,12,239.688,1757.7120000000002,101.8674,0.0,2.200000000000003
7671,12.15,0.06227604,Tier 2|3,Supermarket Type1,1078.596,5,179.766,1078.596,113.8518,0.062235982999999995,3.9000000000000057
7672,11.5,0.046217345,Tier 2|3,Supermarket Type1,474.0496,7,474.0496,2844.2976,99.87,0.0,1.3999999999999915
7673,19.1,0.177270016,Tier 1,Supermarket Type1,1724.422,12,1034.6532,3621.2862,101.8674,0.17641157899999999,2.200000000000017
7674,15.6,0.080127283,Tier 1,Grocery Store,338.2264,24,338.2264,6595.4148,33.9558,0.0,3.5999999999999943
7675,15.5,0.076059648,Tier 2|3,Supermarket Type2,2109.2544,0,527.3136,7646.0472,69.2432,0.075384242,3.8000000000000114
7676,7.31,0.026788937000000002,Tier 1,Supermarket Type1,3185.853,12,659.1419999999999,3185.853,101.8674,0.026783871,2.6000000000000085
7677,18.7,0.089197963,Tier 2|3,Supermarket Type1,2045.3376,22,255.6672,10993.6896,73.238,0.0,3.1000000000000227
7678,7.0,0.151279591,Tier 2|3,Supermarket Type1,2876.256,22,639.168,2876.256,73.238,0.0,3.5
7679,12.5,0.112203445,Tier 2|3,Supermarket Type1,1438.128,5,119.844,3235.788,113.8518,0.112203445,2.799999999999997
7680,9.395,0.039961837,Tier 1,Supermarket Type1,419.454,12,167.7816,2348.9424,101.8674,0.03976832,3.200000000000003
7681,10.5,0.048207017000000005,Tier 1,Supermarket Type1,575.2512,12,47.9376,671.1264,101.8674,0.048166900000000006,3.5999999999999943
7682,5.785,0.064871045,Tier 2|3,Grocery Store,786.9756,11,524.6504,6033.4796,33.29,0.038724612,3.5
7683,16.7,0.042685217000000004,Tier 1,Supermarket Type1,1072.6038,10,119.1782,1668.4948,111.8544,0.042412572,3.5
7684,5.845,0.10518127699999999,Tier 1,Supermarket Type1,5343.045,10,1496.0526,7266.5412,111.8544,0.104998144,1.1999999999999886
7685,9.395,0.103751236,Tier 1,Supermarket Type1,942.7728,12,942.7728,4242.4776,101.8674,0.10366489699999999,3.3000000000000114
7686,5.94,0.035028853,Tier 2|3,Supermarket Type2,1249.0408,0,892.172,6066.7696,69.2432,0.034717799,3.5999999999999943
7687,6.15,0.046262200999999996,Tier 2|3,Supermarket Type1,2069.3064,5,492.69199999999995,2956.152,113.8518,0.0,3.200000000000003
7688,20.35,0.060688248,Tier 2|3,Supermarket Type1,4687.232,5,2577.9776,6796.4864,113.8518,0.060405784000000004,1.8000000000000114
7689,17.1,0.078347922,Tier 2|3,Grocery Store,280.9676,11,280.9676,2950.1598,33.29,0.046769599999999995,3.4000000000000057
7690,20.75,0.088828418,Tier 2|3,Supermarket Type3,7943.6598,24,774.9912,7943.6598,241.6854,0.088828418,1.4000000000000057
7691,5.765,0.081944045,Tier 2|3,Supermarket Type1,849.5608,22,38.6164,849.5608,73.238,0.081944045,3.3999999999999986
7692,12.65,0.123726711,Tier 2|3,Supermarket Type1,2251.0698,2,535.969,2679.845,143.8128,0.0,3.0999999999999943
7693,10.5,0.013485235,Tier 2|3,Supermarket Type1,3119.9388,22,283.6308,4821.7236,73.238,0.013431108999999998,3.6999999999999886
7694,18.25,0.077659918,Tier 2|3,Supermarket Type1,1035.9848,22,517.9924,8028.8822,73.238,0.077348214,3.3000000000000114
7695,11.65,0.0,Tier 2|3,Supermarket Type2,1821.6288,0,303.6048,4402.2696,69.2432,0.0,3.1999999999999886
7696,19.2,0.100074524,Tier 1,Supermarket Type1,778.3202,12,778.3202,4225.1668,101.8674,0.099589909,3.8000000000000114
7697,15.7,0.037289996,Tier 1,Supermarket Type1,3453.5046,10,181.7634,5634.6654,111.8544,0.037201127,3.4000000000000057
7698,10.3,0.050028809,Tier 2|3,Supermarket Type1,239.688,22,239.688,1757.7120000000002,73.238,0.0,2.200000000000003
7699,13.65,0.077234113,Tier 1,Supermarket Type1,1188.453,12,113.186,1471.418,101.8674,0.076860103,2.1999999999999957
7700,16.6,0.016197216,Tier 2|3,Supermarket Type1,970.7364,22,215.7192,1617.894,73.238,0.016197216,3.5999999999999943
7701,9.6,0.051571772,Tier 2|3,Supermarket Type1,4673.916,7,259.66200000000003,4673.916,99.87,0.051571772,0.39999999999997726
7702,11.85,0.055672032,Tier 2|3,Supermarket Type1,922.7988,22,410.1328,974.0654,73.238,0.0,2.5
7703,17.75,0.066336811,Tier 1,Grocery Store,617.8624,24,308.9312,3398.2432,33.9558,0.038042232999999995,0.6000000000000227
7704,8.6,0.032672263,Tier 1,Supermarket Type1,709.077,10,283.6308,4963.539000000001,111.8544,0.032463574,3.6999999999999886
7705,20.7,0.047491371,Tier 1,Supermarket Type1,2143.876,12,1286.3256,5145.3024,101.8674,0.04745185,3.3999999999999773
7706,11.8,0.077154417,Tier 2|3,Supermarket Type1,577.2486,2,33.9558,780.9834,143.8128,0.076348933,3.3999999999999986
